Metro Code,CSA Code,Metro Name,CSA Title,County Name,State Name,FIPS State Code,FIPS County Code,Central/Outlying County
20540,,"Dyersburg, TN",,Dyer County,Tennessee,47,45,Central
20580,,"Eagle Pass, TX",,Maverick County,Texas,48,323,Central
20660,548,"Easton, MD","Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Talbot County,Maryland,24,41,Central
20700,408,"East Stroudsburg, PA","New York-Newark, NY-NJ-CT-PA",Monroe County,Pennsylvania,42,89,Central
20740,232,"Eau Claire, WI","Eau Claire-Menomonie, WI",Chippewa County,Wisconsin,55,17,Central
20740,232,"Eau Claire, WI","Eau Claire-Menomonie, WI",Eau Claire County,Wisconsin,55,35,Central
20780,233,"Edwards, CO","Edwards-Glenwood Springs, CO",Eagle County,Colorado,8,37,Central
20820,,"Effingham, IL",,Effingham County,Illinois,17,49,Central
20900,288,"El Campo, TX","Houston-The Woodlands, TX",Wharton County,Texas,48,481,Central
20940,,"El Centro, CA",,Imperial County,California,6,25,Central
20980,,"El Dorado, AR",,Union County,Arkansas,5,139,Central
21020,545,"Elizabeth City, NC","Virginia Beach-Norfolk, VA-NC",Pasquotank County,North Carolina,37,139,Central
21020,545,"Elizabeth City, NC","Virginia Beach-Norfolk, VA-NC",Perquimans County,North Carolina,37,143,Outlying
21060,350,"Elizabethtown-Fort Knox, KY","Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN",Hardin County,Kentucky,21,93,Central
21060,350,"Elizabethtown-Fort Knox, KY","Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN",Larue County,Kentucky,21,123,Outlying
21060,350,"Elizabethtown-Fort Knox, KY","Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN",Meade County,Kentucky,21,163,Outlying
21120,,"Elk City, OK",,Beckham County,Oklahoma,40,9,Central
21140,515,"Elkhart-Goshen, IN","South Bend-Elkhart-Mishawaka, IN-MI",Elkhart County,Indiana,18,39,Central
21180,,"Elkins, WV",,Randolph County,West Virginia,54,83,Central
21220,,"Elko, NV",,Elko County,Nevada,32,7,Central
21220,,"Elko, NV",,Eureka County,Nevada,32,11,Outlying
21260,,"Ellensburg, WA",,Kittitas County,Washington,53,37,Central
21300,236,"Elmira, NY","Elmira-Corning, NY",Chemung County,New York,36,15,Central
21340,238,"El Paso, TX","El Paso-Las Cruces, TX-NM",El Paso County,Texas,48,141,Central
21340,238,"El Paso, TX","El Paso-Las Cruces, TX-NM",Hudspeth County,Texas,48,229,Outlying
21380,,"Emporia, KS",,Chase County,Kansas,20,17,Outlying
21380,,"Emporia, KS",,Lyon County,Kansas,20,111,Central
21420,,"Enid, OK",,Garfield County,Oklahoma,40,47,Central
21460,,"Enterprise, AL",,Coffee County,Alabama,1,31,Central
21500,240,"Erie, PA","Erie-Meadville, PA",Erie County,Pennsylvania,42,49,Central
21540,,"Escanaba, MI",,Delta County,Michigan,26,41,Central
21580,106,"Española, NM","Albuquerque-Santa Fe-Las Vegas, NM",Rio Arriba County,New Mexico,35,39,Central
21640,,"Eufaula, AL-GA",,Barbour County,Alabama,1,5,Central
21640,,"Eufaula, AL-GA",,Quitman County,Georgia,13,239,Outlying
21660,,"Eugene-Springfield, OR",,Lane County,Oregon,41,39,Central
21700,,"Eureka-Arcata, CA",,Humboldt County,California,6,23,Central
21740,,"Evanston, WY",,Uinta County,Wyoming,56,41,Central
21780,,"Evansville, IN-KY",,Posey County,Indiana,18,129,Outlying
21780,,"Evansville, IN-KY",,Vanderburgh County,Indiana,18,163,Central
21780,,"Evansville, IN-KY",,Warrick County,Indiana,18,173,Central
21780,,"Evansville, IN-KY",,Henderson County,Kentucky,21,101,Central
21820,,"Fairbanks, AK",,Fairbanks North Star Borough,Alaska,2,90,Central
21840,,"Fairfield, IA",,Jefferson County,Iowa,19,101,Central
21860,,"Fairmont, MN",,Martin County,Minnesota,27,91,Central
21900,390,"Fairmont, WV","Morgantown-Fairmont, WV",Marion County,West Virginia,54,49,Central
21980,,"Fallon, NV",,Churchill County,Nevada,32,1,Central
22020,244,"Fargo, ND-MN","Fargo-Wahpeton, ND-MN",Clay County,Minnesota,27,27,Central
22020,244,"Fargo, ND-MN","Fargo-Wahpeton, ND-MN",Cass County,North Dakota,38,17,Central
22060,378,"Faribault-Northfield, MN","Minneapolis-St. Paul, MN-WI",Rice County,Minnesota,27,131,Central
22100,476,"Farmington, MO","St. Louis-St. Charles-Farmington, MO-IL",St. Francois County,Missouri,29,187,Central
22140,,"Farmington, NM",,San Juan County,New Mexico,35,45,Central
22180,246,"Fayetteville, NC","Fayetteville-Sanford-Lumberton, NC",Cumberland County,North Carolina,37,51,Central
22180,246,"Fayetteville, NC","Fayetteville-Sanford-Lumberton, NC",Harnett County,North Carolina,37,85,Outlying
22180,246,"Fayetteville, NC","Fayetteville-Sanford-Lumberton, NC",Hoke County,North Carolina,37,93,Central
22220,,"Fayetteville-Springdale-Rogers, AR",,Benton County,Arkansas,5,7,Central
22220,,"Fayetteville-Springdale-Rogers, AR",,Madison County,Arkansas,5,87,Outlying
22220,,"Fayetteville-Springdale-Rogers, AR",,Washington County,Arkansas,5,143,Central
22260,,"Fergus Falls, MN",,Otter Tail County,Minnesota,27,111,Central
22280,456,"Fernley, NV","Reno-Carson City-Fernley, NV",Lyon County,Nevada,32,19,Central
22300,534,"Findlay, OH","Toledo-Findlay-Tiffin, OH",Hancock County,Ohio,39,63,Central
22340,,"Fitzgerald, GA",,Ben Hill County,Georgia,13,17,Central
22380,,"Flagstaff, AZ",,Coconino County,Arizona,4,5,Central
22420,220,"Flint, MI","Detroit-Warren-Ann Arbor, MI",Genesee County,Michigan,26,49,Central
22500,,"Florence, SC",,Darlington County,South Carolina,45,31,Outlying
22500,,"Florence, SC",,Florence County,South Carolina,45,41,Central
22520,,"Florence-Muscle Shoals, AL",,Colbert County,Alabama,1,33,Central
22520,,"Florence-Muscle Shoals, AL",,Lauderdale County,Alabama,1,77,Central
22540,,"Fond du Lac, WI",,Fond du Lac County,Wisconsin,55,39,Central
22580,,"Forest City, NC",,Rutherford County,North Carolina,37,161,Central
22620,368,"Forrest City, AR","Memphis-Forrest City, TN-MS-AR",St. Francis County,Arkansas,5,123,Central
22660,,"Fort Collins, CO",,Larimer County,Colorado,8,69,Central
22700,,"Fort Dodge, IA",,Webster County,Iowa,19,187,Central
22780,,"Fort Leonard Wood, MO",,Pulaski County,Missouri,29,169,Central
22800,161,"Fort Madison-Keokuk, IA-IL-MO","Burlington-Fort Madison-Keokuk, IA-IL-MO",Hancock County,Illinois,17,67,Outlying
22800,161,"Fort Madison-Keokuk, IA-IL-MO","Burlington-Fort Madison-Keokuk, IA-IL-MO",Lee County,Iowa,19,111,Central
22800,161,"Fort Madison-Keokuk, IA-IL-MO","Burlington-Fort Madison-Keokuk, IA-IL-MO",Clark County,Missouri,29,45,Outlying
22820,,"Fort Morgan, CO",,Morgan County,Colorado,8,87,Central
22840,497,"Fort Payne, AL","Scottsboro-Fort Payne, AL",DeKalb County,Alabama,1,49,Central
22860,217,"Fort Polk South, LA","DeRidder-Fort Polk South, LA",Vernon Parish,Louisiana,22,115,Central
22900,,"Fort Smith, AR-OK",,Crawford County,Arkansas,5,33,Central
22900,,"Fort Smith, AR-OK",,Franklin County,Arkansas,5,47,Outlying
22900,,"Fort Smith, AR-OK",,Sebastian County,Arkansas,5,131,Central
22900,,"Fort Smith, AR-OK",,Sequoyah County,Oklahoma,40,135,Outlying
23060,258,"Fort Wayne, IN","Fort Wayne-Huntington-Auburn, IN",Allen County,Indiana,18,3,Central
23060,258,"Fort Wayne, IN","Fort Wayne-Huntington-Auburn, IN",Whitley County,Indiana,18,183,Outlying
23140,320,"Frankfort, IN","Lafayette-West Lafayette-Frankfort, IN",Clinton County,Indiana,18,23,Central
23180,336,"Frankfort, KY","Lexington-Fayette--Richmond--Frankfort, KY",Anderson County,Kentucky,21,5,Outlying
23180,336,"Frankfort, KY","Lexington-Fayette--Richmond--Frankfort, KY",Franklin County,Kentucky,21,73,Central
23240,314,"Fredericksburg, TX","Kerrville-Fredericksburg, TX",Gillespie County,Texas,48,171,Central
23300,466,"Freeport, IL","Rockford-Freeport-Rochelle, IL",Stephenson County,Illinois,17,177,Central
23340,420,"Fremont, NE","Omaha-Council Bluffs-Fremont, NE-IA",Dodge County,Nebraska,31,53,Central
23380,534,"Fremont, OH","Toledo-Findlay-Tiffin, OH",Sandusky County,Ohio,39,143,Central
23420,260,"Fresno, CA","Fresno-Madera-Hanford, CA",Fresno County,California,6,19,Central
23460,,"Gadsden, AL",,Etowah County,Alabama,1,55,Central
23500,273,"Gaffney, SC","Greenville-Spartanburg-Anderson, SC",Cherokee County,South Carolina,45,21,Central
23540,264,"Gainesville, FL","Gainesville-Lake City, FL",Alachua County,Florida,12,1,Central
23540,264,"Gainesville, FL","Gainesville-Lake City, FL",Gilchrist County,Florida,12,41,Outlying
23540,264,"Gainesville, FL","Gainesville-Lake City, FL",Levy County,Florida,12,75,Outlying
23580,122,"Gainesville, GA","Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",Hall County,Georgia,13,139,Central
23620,206,"Gainesville, TX","Dallas-Fort Worth, TX-OK",Cooke County,Texas,48,97,Central
23660,,"Galesburg, IL",,Knox County,Illinois,17,95,Central
23700,,"Gallup, NM",,McKinley County,New Mexico,35,31,Central
23780,,"Garden City, KS",,Finney County,Kansas,20,55,Central
23780,,"Garden City, KS",,Kearny County,Kansas,20,93,Outlying
23820,456,"Gardnerville Ranchos, NV","Reno-Carson City-Fernley, NV",Douglas County,Nevada,32,5,Central
23860,396,"Georgetown, SC","Myrtle Beach-Conway, SC-NC",Georgetown County,South Carolina,45,43,Central
23900,276,"Gettysburg, PA","Harrisburg-York-Lebanon, PA",Adams County,Pennsylvania,42,1,Central
23940,,"Gillette, WY",,Campbell County,Wyoming,56,5,Central
23940,,"Gillette, WY",,Crook County,Wyoming,56,11,Outlying
23940,,"Gillette, WY",,Weston County,Wyoming,56,45,Outlying
23980,150,"Glasgow, KY","Bowling Green-Glasgow, KY",Barren County,Kentucky,21,9,Central
23980,150,"Glasgow, KY","Bowling Green-Glasgow, KY",Metcalfe County,Kentucky,21,169,Outlying
24020,104,"Glens Falls, NY","Albany-Schenectady, NY",Warren County,New York,36,113,Central
24020,104,"Glens Falls, NY","Albany-Schenectady, NY",Washington County,New York,36,115,Central
24060,233,"Glenwood Springs, CO","Edwards-Glenwood Springs, CO",Garfield County,Colorado,8,45,Central
24060,233,"Glenwood Springs, CO","Edwards-Glenwood Springs, CO",Pitkin County,Colorado,8,97,Outlying
24100,104,"Gloversville, NY","Albany-Schenectady, NY",Fulton County,New York,36,35,Central
24140,,"Goldsboro, NC",,Wayne County,North Carolina,37,191,Central
24180,206,"Granbury, TX","Dallas-Fort Worth, TX-OK",Hood County,Texas,48,221,Central
24220,,"Grand Forks, ND-MN",,Polk County,Minnesota,27,119,Central
24220,,"Grand Forks, ND-MN",,Grand Forks County,North Dakota,38,35,Central
24260,,"Grand Island, NE",,Hall County,Nebraska,31,79,Central
24260,,"Grand Island, NE",,Howard County,Nebraska,31,93,Outlying
24260,,"Grand Island, NE",,Merrick County,Nebraska,31,121,Outlying
24300,,"Grand Junction, CO",,Mesa County,Colorado,8,77,Central
24330,,"Grand Rapids, MN",,Itasca County,Minnesota,27,61,Central
24340,266,"Grand Rapids-Kentwood, MI","Grand Rapids-Kentwood-Muskegon, MI",Ionia County,Michigan,26,67,Outlying
24340,266,"Grand Rapids-Kentwood, MI","Grand Rapids-Kentwood-Muskegon, MI",Kent County,Michigan,26,81,Central
24340,266,"Grand Rapids-Kentwood, MI","Grand Rapids-Kentwood-Muskegon, MI",Montcalm County,Michigan,26,117,Outlying
24340,266,"Grand Rapids-Kentwood, MI","Grand Rapids-Kentwood-Muskegon, MI",Ottawa County,Michigan,26,139,Outlying
24380,,"Grants, NM",,Cibola County,New Mexico,35,6,Central
24420,366,"Grants Pass, OR","Medford-Grants Pass, OR",Josephine County,Oregon,41,33,Central
24460,,"Great Bend, KS",,Barton County,Kansas,20,9,Central
24500,,"Great Falls, MT",,Cascade County,Montana,30,13,Central
24540,216,"Greeley, CO","Denver-Aurora, CO",Weld County,Colorado,8,123,Central
24580,267,"Green Bay, WI","Green Bay-Shawano, WI",Brown County,Wisconsin,55,9,Central
24580,267,"Green Bay, WI","Green Bay-Shawano, WI",Kewaunee County,Wisconsin,55,61,Outlying
24580,267,"Green Bay, WI","Green Bay-Shawano, WI",Oconto County,Wisconsin,55,83,Outlying
24620,,"Greeneville, TN",,Greene County,Tennessee,47,59,Central
24660,268,"Greensboro-High Point, NC","Greensboro--Winston-Salem--High Point, NC",Guilford County,North Carolina,37,81,Central
24660,268,"Greensboro-High Point, NC","Greensboro--Winston-Salem--High Point, NC",Randolph County,North Carolina,37,151,Outlying
24660,268,"Greensboro-High Point, NC","Greensboro--Winston-Salem--High Point, NC",Rockingham County,North Carolina,37,157,Outlying
24700,294,"Greensburg, IN","Indianapolis-Carmel-Muncie, IN",Decatur County,Indiana,18,31,Central
24740,,"Greenville, MS",,Washington County,Mississippi,28,151,Central
24780,272,"Greenville, NC","Greenville-Kinston-Washington, NC",Pitt County,North Carolina,37,147,Central
24820,212,"Greenville, OH","Dayton-Springfield-Kettering, OH",Darke County,Ohio,39,37,Central
24860,273,"Greenville-Anderson, SC","Greenville-Spartanburg-Anderson, SC",Anderson County,South Carolina,45,7,Outlying
24860,273,"Greenville-Anderson, SC","Greenville-Spartanburg-Anderson, SC",Greenville County,South Carolina,45,45,Central
24860,273,"Greenville-Anderson, SC","Greenville-Spartanburg-Anderson, SC",Laurens County,South Carolina,45,59,Outlying
24860,273,"Greenville-Anderson, SC","Greenville-Spartanburg-Anderson, SC",Pickens County,South Carolina,45,77,Central
24900,,"Greenwood, MS",,Carroll County,Mississippi,28,15,Outlying
24900,,"Greenwood, MS",,Leflore County,Mississippi,28,83,Central
24940,273,"Greenwood, SC","Greenville-Spartanburg-Anderson, SC",Greenwood County,South Carolina,45,47,Central
24980,,"Grenada, MS",,Grenada County,Mississippi,28,43,Central
25020,490,"Guayama, PR","San Juan-Bayamón, PR",Arroyo Municipio,Puerto Rico,72,15,Central
25020,490,"Guayama, PR","San Juan-Bayamón, PR",Guayama Municipio,Puerto Rico,72,57,Central
25020,490,"Guayama, PR","San Juan-Bayamón, PR",Patillas Municipio,Puerto Rico,72,109,Central
25060,,"Gulfport-Biloxi, MS",,Hancock County,Mississippi,28,45,Central
25060,,"Gulfport-Biloxi, MS",,Harrison County,Mississippi,28,47,Central
25060,,"Gulfport-Biloxi, MS",,Jackson County,Mississippi,28,59,Outlying
25060,,"Gulfport-Biloxi, MS",,Stone County,Mississippi,28,131,Outlying
25100,,"Guymon, OK",,Texas County,Oklahoma,40,139,Central
25180,548,"Hagerstown-Martinsburg, MD-WV","Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Washington County,Maryland,24,43,Central
25180,548,"Hagerstown-Martinsburg, MD-WV","Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Berkeley County,West Virginia,54,3,Central
25180,548,"Hagerstown-Martinsburg, MD-WV","Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Morgan County,West Virginia,54,65,Outlying
25200,,"Hailey, ID",,Blaine County,Idaho,16,13,Central
25200,,"Hailey, ID",,Camas County,Idaho,16,25,Outlying
25220,406,"Hammond, LA","New Orleans-Metairie-Hammond, LA-MS",Tangipahoa Parish,Louisiana,22,105,Central
25260,260,"Hanford-Corcoran, CA","Fresno-Madera-Hanford, CA",Kings County,California,6,31,Central
25300,448,"Hannibal, MO","Quincy-Hannibal, IL-MO",Marion County,Missouri,29,127,Central
25300,448,"Hannibal, MO","Quincy-Hannibal, IL-MO",Ralls County,Missouri,29,173,Outlying
25420,276,"Harrisburg-Carlisle, PA","Harrisburg-York-Lebanon, PA",Cumberland County,Pennsylvania,42,41,Central
25420,276,"Harrisburg-Carlisle, PA","Harrisburg-York-Lebanon, PA",Dauphin County,Pennsylvania,42,43,Central
25420,276,"Harrisburg-Carlisle, PA","Harrisburg-York-Lebanon, PA",Perry County,Pennsylvania,42,99,Outlying
25460,,"Harrison, AR",,Boone County,Arkansas,5,9,Central
25460,,"Harrison, AR",,Newton County,Arkansas,5,101,Outlying
25500,277,"Harrisonburg, VA","Harrisonburg-Staunton, VA",Rockingham County,Virginia,51,165,Central
25500,277,"Harrisonburg, VA","Harrisonburg-Staunton, VA",Harrisonburg City,Virginia,51,660,Central
25540,278,"Hartford-East Hartford-Middletown, CT","Hartford-East Hartford, CT",Hartford County,Connecticut,9,3,Central
25540,278,"Hartford-East Hartford-Middletown, CT","Hartford-East Hartford, CT",Middlesex County,Connecticut,9,7,Central
25540,278,"Hartford-East Hartford-Middletown, CT","Hartford-East Hartford, CT",Tolland County,Connecticut,9,13,Central
25580,,"Hastings, NE",,Adams County,Nebraska,31,1,Central
25620,279,"Hattiesburg, MS","Hattiesburg-Laurel, MS",Covington County,Mississippi,28,31,Outlying
25620,279,"Hattiesburg, MS","Hattiesburg-Laurel, MS",Forrest County,Mississippi,28,35,Central
25620,279,"Hattiesburg, MS","Hattiesburg-Laurel, MS",Lamar County,Mississippi,28,73,Central
25620,279,"Hattiesburg, MS","Hattiesburg-Laurel, MS",Perry County,Mississippi,28,111,Outlying
25700,,"Hays, KS",,Ellis County,Kansas,20,51,Central
25720,482,"Heber, UT","Salt Lake City-Provo-Orem, UT",Summit County,Utah,49,43,Central
25720,482,"Heber, UT","Salt Lake City-Provo-Orem, UT",Wasatch County,Utah,49,51,Outlying
25740,,"Helena, MT",,Jefferson County,Montana,30,43,Outlying
25740,,"Helena, MT",,Lewis and Clark County,Montana,30,49,Central
25760,,"Helena-West Helena, AR",,Phillips County,Arkansas,5,107,Central
25780,450,"Henderson, NC","Raleigh-Durham-Cary, NC",Vance County,North Carolina,37,181,Central
25820,,"Hereford, TX",,Deaf Smith County,Texas,48,117,Central
25840,,"Hermiston-Pendleton, OR",,Morrow County,Oregon,41,49,Outlying
25840,,"Hermiston-Pendleton, OR",,Umatilla County,Oregon,41,59,Central
25860,,"Hickory-Lenoir-Morganton, NC",,Alexander County,North Carolina,37,3,Outlying
25860,,"Hickory-Lenoir-Morganton, NC",,Burke County,North Carolina,37,23,Central
25860,,"Hickory-Lenoir-Morganton, NC",,Caldwell County,North Carolina,37,27,Central
25860,,"Hickory-Lenoir-Morganton, NC",,Catawba County,North Carolina,37,35,Central
25880,,"Hillsdale, MI",,Hillsdale County,Michigan,26,59,Central
25900,,"Hilo, HI",,Hawaii County,Hawaii,15,1,Central
25940,,"Hilton Head Island-Bluffton, SC",,Beaufort County,South Carolina,45,13,Central
25940,,"Hilton Head Island-Bluffton, SC",,Jasper County,South Carolina,45,53,Outlying
25980,496,"Hinesville, GA","Savannah-Hinesville-Statesboro, GA",Liberty County,Georgia,13,179,Central
25980,496,"Hinesville, GA","Savannah-Hinesville-Statesboro, GA",Long County,Georgia,13,183,Outlying
26020,,"Hobbs, NM",,Lea County,New Mexico,35,25,Central
26090,266,"Holland, MI","Grand Rapids-Kentwood-Muskegon, MI",Allegan County,Michigan,26,5,Central
26140,,"Homosassa Springs, FL",,Citrus County,Florida,12,17,Central
26220,,"Hood River, OR",,Hood River County,Oregon,41,27,Central
26260,,"Hope, AR",,Hempstead County,Arkansas,5,57,Central
26260,,"Hope, AR",,Nevada County,Arkansas,5,99,Outlying
26300,284,"Hot Springs, AR","Hot Springs-Malvern, AR",Garland County,Arkansas,5,51,Central
26340,,"Houghton, MI",,Houghton County,Michigan,26,61,Central
26340,,"Houghton, MI",,Keweenaw County,Michigan,26,83,Outlying
26380,,"Houma-Thibodaux, LA",,Lafourche Parish,Louisiana,22,57,Central
26380,,"Houma-Thibodaux, LA",,Terrebonne Parish,Louisiana,22,109,Central
26420,288,"Houston-The Woodlands-Sugar Land, TX","Houston-The Woodlands, TX",Austin County,Texas,48,15,Outlying
26420,288,"Houston-The Woodlands-Sugar Land, TX","Houston-The Woodlands, TX",Brazoria County,Texas,48,39,Central
26420,288,"Houston-The Woodlands-Sugar Land, TX","Houston-The Woodlands, TX",Chambers County,Texas,48,71,Central
26420,288,"Houston-The Woodlands-Sugar Land, TX","Houston-The Woodlands, TX",Fort Bend County,Texas,48,157,Central
26420,288,"Houston-The Woodlands-Sugar Land, TX","Houston-The Woodlands, TX",Galveston County,Texas,48,167,Central
26420,288,"Houston-The Woodlands-Sugar Land, TX","Houston-The Woodlands, TX",Harris County,Texas,48,201,Central
26420,288,"Houston-The Woodlands-Sugar Land, TX","Houston-The Woodlands, TX",Liberty County,Texas,48,291,Outlying
26420,288,"Houston-The Woodlands-Sugar Land, TX","Houston-The Woodlands, TX",Montgomery County,Texas,48,339,Outlying
26420,288,"Houston-The Woodlands-Sugar Land, TX","Houston-The Woodlands, TX",Waller County,Texas,48,473,Outlying
26460,104,"Hudson, NY","Albany-Schenectady, NY",Columbia County,New York,36,21,Central
26500,107,"Huntingdon, PA","Altoona-Huntingdon, PA",Huntingdon County,Pennsylvania,42,61,Central
26540,258,"Huntington, IN","Fort Wayne-Huntington-Auburn, IN",Huntington County,Indiana,18,69,Central
26580,170,"Huntington-Ashland, WV-KY-OH","Charleston-Huntington-Ashland, WV-OH-KY",Boyd County,Kentucky,21,19,Central
26580,170,"Huntington-Ashland, WV-KY-OH","Charleston-Huntington-Ashland, WV-OH-KY",Carter County,Kentucky,21,43,Outlying
26580,170,"Huntington-Ashland, WV-KY-OH","Charleston-Huntington-Ashland, WV-OH-KY",Greenup County,Kentucky,21,89,Central
26580,170,"Huntington-Ashland, WV-KY-OH","Charleston-Huntington-Ashland, WV-OH-KY",Lawrence County,Ohio,39,87,Central
26580,170,"Huntington-Ashland, WV-KY-OH","Charleston-Huntington-Ashland, WV-OH-KY",Cabell County,West Virginia,54,11,Central
26580,170,"Huntington-Ashland, WV-KY-OH","Charleston-Huntington-Ashland, WV-OH-KY",Putnam County,West Virginia,54,79,Central
26580,170,"Huntington-Ashland, WV-KY-OH","Charleston-Huntington-Ashland, WV-OH-KY",Wayne County,West Virginia,54,99,Central
26620,290,"Huntsville, AL","Huntsville-Decatur, AL",Limestone County,Alabama,1,83,Outlying
26620,290,"Huntsville, AL","Huntsville-Decatur, AL",Madison County,Alabama,1,89,Central
26660,288,"Huntsville, TX","Houston-The Woodlands, TX",Walker County,Texas,48,471,Central
26700,,"Huron, SD",,Beadle County,South Dakota,46,5,Central
26700,,"Huron, SD",,Jerauld County,South Dakota,46,73,Outlying
26740,,"Hutchinson, KS",,Reno County,Kansas,20,155,Central
26780,378,"Hutchinson, MN","Minneapolis-St. Paul, MN-WI",McLeod County,Minnesota,27,85,Central
26820,292,"Idaho Falls, ID","Idaho Falls-Rexburg-Blackfoot, ID",Bonneville County,Idaho,16,19,Central
26820,292,"Idaho Falls, ID","Idaho Falls-Rexburg-Blackfoot, ID",Butte County,Idaho,16,23,Outlying
26820,292,"Idaho Falls, ID","Idaho Falls-Rexburg-Blackfoot, ID",Jefferson County,Idaho,16,51,Outlying
26860,430,"Indiana, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Indiana County,Pennsylvania,42,63,Central
26900,294,"Indianapolis-Carmel-Anderson, IN","Indianapolis-Carmel-Muncie, IN",Boone County,Indiana,18,11,Central
26900,294,"Indianapolis-Carmel-Anderson, IN","Indianapolis-Carmel-Muncie, IN",Brown County,Indiana,18,13,Outlying
26900,294,"Indianapolis-Carmel-Anderson, IN","Indianapolis-Carmel-Muncie, IN",Hamilton County,Indiana,18,57,Central
26900,294,"Indianapolis-Carmel-Anderson, IN","Indianapolis-Carmel-Muncie, IN",Hancock County,Indiana,18,59,Central
26900,294,"Indianapolis-Carmel-Anderson, IN","Indianapolis-Carmel-Muncie, IN",Hendricks County,Indiana,18,63,Central
26900,294,"Indianapolis-Carmel-Anderson, IN","Indianapolis-Carmel-Muncie, IN",Johnson County,Indiana,18,81,Central
26900,294,"Indianapolis-Carmel-Anderson, IN","Indianapolis-Carmel-Muncie, IN",Madison County,Indiana,18,95,Outlying
26900,294,"Indianapolis-Carmel-Anderson, IN","Indianapolis-Carmel-Muncie, IN",Marion County,Indiana,18,97,Central
26900,294,"Indianapolis-Carmel-Anderson, IN","Indianapolis-Carmel-Muncie, IN",Morgan County,Indiana,18,109,Central
26900,294,"Indianapolis-Carmel-Anderson, IN","Indianapolis-Carmel-Muncie, IN",Putnam County,Indiana,18,133,Outlying
26900,294,"Indianapolis-Carmel-Anderson, IN","Indianapolis-Carmel-Muncie, IN",Shelby County,Indiana,18,145,Outlying
26940,185,"Indianola, MS","Cleveland-Indianola, MS",Sunflower County,Mississippi,28,133,Central
26980,168,"Iowa City, IA","Cedar Rapids-Iowa City, IA",Johnson County,Iowa,19,103,Central
26980,168,"Iowa City, IA","Cedar Rapids-Iowa City, IA",Washington County,Iowa,19,183,Outlying
27020,361,"Iron Mountain, MI-WI","Marinette-Iron Mountain, WI-MI",Dickinson County,Michigan,26,43,Central
27020,361,"Iron Mountain, MI-WI","Marinette-Iron Mountain, WI-MI",Florence County,Wisconsin,55,37,Outlying
27060,296,"Ithaca, NY","Ithaca-Cortland, NY",Tompkins County,New York,36,109,Central
27100,,"Jackson, MI",,Jackson County,Michigan,26,75,Central
27140,298,"Jackson, MS","Jackson-Vicksburg-Brookhaven, MS",Copiah County,Mississippi,28,29,Outlying
27140,298,"Jackson, MS","Jackson-Vicksburg-Brookhaven, MS",Hinds County,Mississippi,28,49,Central
27140,298,"Jackson, MS","Jackson-Vicksburg-Brookhaven, MS",Holmes County,Mississippi,28,51,Outlying
27140,298,"Jackson, MS","Jackson-Vicksburg-Brookhaven, MS",Madison County,Mississippi,28,89,Central
27140,298,"Jackson, MS","Jackson-Vicksburg-Brookhaven, MS",Rankin County,Mississippi,28,121,Central
27140,298,"Jackson, MS","Jackson-Vicksburg-Brookhaven, MS",Simpson County,Mississippi,28,127,Outlying
27140,298,"Jackson, MS","Jackson-Vicksburg-Brookhaven, MS",Yazoo County,Mississippi,28,163,Outlying
27160,,"Jackson, OH",,Jackson County,Ohio,39,79,Central
27180,297,"Jackson, TN","Jackson-Brownsville, TN",Chester County,Tennessee,47,23,Outlying
27180,297,"Jackson, TN","Jackson-Brownsville, TN",Crockett County,Tennessee,47,33,Outlying
27180,297,"Jackson, TN","Jackson-Brownsville, TN",Gibson County,Tennessee,47,53,Outlying
27180,297,"Jackson, TN","Jackson-Brownsville, TN",Madison County,Tennessee,47,113,Central
27220,,"Jackson, WY-ID",,Teton County,Idaho,16,81,Outlying
27220,,"Jackson, WY-ID",,Teton County,Wyoming,56,39,Central
27260,300,"Jacksonville, FL","Jacksonville-St. Marys-Palatka, FL-GA",Baker County,Florida,12,3,Outlying
27260,300,"Jacksonville, FL","Jacksonville-St. Marys-Palatka, FL-GA",Clay County,Florida,12,19,Central
27260,300,"Jacksonville, FL","Jacksonville-St. Marys-Palatka, FL-GA",Duval County,Florida,12,31,Central
27260,300,"Jacksonville, FL","Jacksonville-St. Marys-Palatka, FL-GA",Nassau County,Florida,12,89,Outlying
27260,300,"Jacksonville, FL","Jacksonville-St. Marys-Palatka, FL-GA",St. Johns County,Florida,12,109,Outlying
27300,522,"Jacksonville, IL","Springfield-Jacksonville-Lincoln, IL",Morgan County,Illinois,17,137,Central
27300,522,"Jacksonville, IL","Springfield-Jacksonville-Lincoln, IL",Scott County,Illinois,17,171,Outlying
27340,,"Jacksonville, NC",,Onslow County,North Carolina,37,133,Central
27380,540,"Jacksonville, TX","Tyler-Jacksonville, TX",Cherokee County,Texas,48,73,Central
27420,,"Jamestown, ND",,Stutsman County,North Dakota,38,93,Central
